Year,Sem,College,Dept,Num,Section,Instructor,Course Name,Course Level,Total # Students,# Responses,Response Rate,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
2026,Spring, College of Fine Arts,ARC,48792,E,"COCHRAN, ERICA",PHD INDEP STUDY,Graduate,3,2,66.7,17.5,5,5,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ARC,48792,C,"CARDOSO LLACH, DANIEL",PHD INDEP STUDY,Graduate,3,1,33.3,5,5,5,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ARC,48792,N,"REHMAN, NIDA",PHD INDEP STUDY,Graduate,2,2,100,24,5,5,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ARC,48793,E,"COCHRAN, ERICA",PHD THESIS,Graduate,2,2,100,17.5,5,5,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ARC,48797,F,"LOFTNESS, VIVIAN",PHD DISSERTATION DEF,Graduate,2,2,100,24,5,5,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ART,60101,A,"PELL, RICHARD",FOUND: RISK AGENCY,Undergraduate,10,6,60,12,3.83,3.5,3.5,4,3.5,3.17,3.67,3.5,3.5
2026,Spring, College of Fine Arts,ART,60101,C,"RUBIN, JON",FOUND: RISK AGENCY,Undergraduate,16,3,18.8,9,4.67,4.33,3.67,4.33,4,4.33,4.67,4.67,4
2026,Spring, College of Fine Arts,ART,60101,D,"WORMSLEY, ALISHA",FOUND: RISK AGENCY,Undergraduate,11,4,36.4,6.5,4,3.75,4,4.25,4.25,4,4.5,4,3.75
2026,Spring, College of Fine Arts,ART,60106,B,"VERSARI, MARIA ELENA",ART HISTORY - MODERN,Undergraduate,18,5,27.8,2,4.8,4.2,4.8,4.4,4.8,4.6,4.8,4.8,5
2026,Spring, College of Fine Arts,ART,60106,A,"VERSARI, MARIA ELENA",ART HISTORY - MODERN,Undergraduate,17,6,35.3,3.5,4.83,4,4,4.17,4.67,4.67,4.33,4.5,4.33
2026,Spring, College of Fine Arts,ART,60107,B,"DUNN, ANDREW",FOUND: CRIT STUDIES,Undergraduate,31,10,32.3,5,3.8,3.8,3.6,3.4,3.7,3.9,4.1,3.6,3.2
2026,Spring, College of Fine Arts,ART,60107,A,"DUNN, ANDREW",FOUND: CRIT STUDIES,Undergraduate,24,8,33.3,5.38,3.63,4.13,3.75,3.63,4.13,4.25,3.88,3.63,3.38
2026,Spring, College of Fine Arts,ART,60108,A,"KURTZMAN, ELIZABETH",NON-MAJORS FILM,Undergraduate,37,10,27,4.7,4.9,4.8,4.8,4.8,4.8,4.9,4.9,4.9,4.9
2026,Spring, College of Fine Arts,ART,60113,A4,"BLUM, AARON",DARKROOM TO DIGITAL,Undergraduate,4,1,25,8,4,3,4,5,4,5,5,4,4
2026,Spring, College of Fine Arts,ART,60120,B,"DEYOUNG, JOHANNES",FOUNDATIONS: DIGITAL,Undergraduate,11,5,45.5,9.2,4.8,4.8,4.8,5,5,5,5,4.8,4.6
2026,Spring, College of Fine Arts,ART,60120,A,"LEVIN, GOLAN",FOUNDATIONS: DIGITAL,Undergraduate,17,10,58.8,11,4.5,4.7,4.5,4.8,4.5,4.4,4.1,4.5,4.6
2026,Spring, College of Fine Arts,ART,60135,A,"RANSOM, BRITT",FOUND: SCULPTURE II,Undergraduate,14,6,42.9,14.17,4.17,4.83,4.67,4.17,4.5,4.67,4.83,4.5,4.83
2026,Spring, College of Fine Arts,ART,60135,B,"SANTOS, Frankmarlin",FOUND: SCULPTURE II,Undergraduate,13,4,30.8,9.5,4.75,4.25,4.5,4.5,4,4.5,4.75,4.75,4.75
2026,Spring, College of Fine Arts,ART,60136,A,"SEKINO-BOVE, YOKO",CERAMICS NON-MAJORS,Undergraduate,12,5,41.7,13.4,5,5,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ART,60136,B,"SEKINO-BOVE, YOKO",CERAMICS NON-MAJORS,Undergraduate,13,4,30.8,14,5,5,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ART,60141,A,"ANTONELLI, KAREN",B & W PHOTOGRAPHY I,Undergraduate,3,0,0,,,,,,,,,,
2026,Spring, College of Fine Arts,ART,60141,C,"CARROLL, SEAN",B & W PHOTOGRAPHY I,Undergraduate,4,2,50,11,5,5,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ART,60141,B,"CARROLL, SEAN",B & W PHOTOGRAPHY I,Undergraduate,2,0,0,,,,,,,,,,
2026,Spring, College of Fine Arts,ART,60142,A,"MANTLE, T. ROSS",DIGITAL PHOTOGRPHY I,Undergraduate,6,4,66.7,5.75,4.75,4.5,4.5,5,5,4.75,4.75,4.75,4.5
2026,Spring, College of Fine Arts,ART,60142,B,"BLUM, AARON",DIGITAL PHOTOGRPHY I,Undergraduate,4,2,50,5,4.5,5,5,5,4.5,5,5,4.5,5
2026,Spring, College of Fine Arts,ART,60157,C,"PETRUZZI, JOHN",DRAWING NON-MAJORS,Undergraduate,12,11,91.7,9.36,4.64,4.55,4.55,4.73,4.27,4.36,4.91,4.55,4.27
2026,Spring, College of Fine Arts,ART,60157,D,"LETTS KOVAK, KRISTEN",DRAWING NON-MAJORS,Undergraduate,9,6,66.7,10,5,4.67,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ART,60157,B,"MULLINS, PAUL",DRAWING NON-MAJORS,Undergraduate,12,5,41.7,7.4,5,5,5,4.8,5,5,5,5,5
2026,Spring, College of Fine Arts,ART,60157,A,"LEMON, ALLISON",DRAWING NON-MAJORS,Undergraduate,10,8,80,8.75,5,5,5,5,5,5,5,5,4.88
2026,Spring, College of Fine Arts,ART,60170,A,"BETTS, JULIA",FOUNDATION:PAINT/PRI,Undergraduate,12,2,16.7,5,4,4.5,4,4,4,4,4,4,4.5
2026,Spring, College of Fine Arts,ART,60170,B,"HENDERSON, RANEE",FOUNDATION:PAINT/PRI,Undergraduate,15,5,33.3,11.6,3.6,3.2,3.4,3.6,3.6,3.6,4.2,3,3.4
2026,Spring, College of Fine Arts,ART,60202,A,"WOLFE, JAMIE",INT ETB: ANIM FUND,Undergraduate,11,11,100,11.82,4.91,4.82,4.73,4.55,4.64,4.82,5,4.82,4.73
2026,Spring, College of Fine Arts,ART,60208,A3,"BLUM, AARON",ALTERNATIVE PHOTO,Undergraduate,2,0,0,,,,,,,,,,
2026,Spring, College of Fine Arts,ART,60209,A,"SILVER, SUZIE",INT ETB FAB REALITY,Undergraduate,11,4,36.4,11,4.25,3.5,3,3.25,4.25,3,3.25,3.5,4
2026,Spring, College of Fine Arts,ART,60218,A,"DEYOUNG, JOHANNES",REAL-TIME ANIMATION,Undergraduate,12,8,66.7,12.13,4.88,4.5,4.75,4.5,4.75,4.75,5,4.63,4.63
2026,Spring, College of Fine Arts,ART,60220,A,"MAHLER, MOSHE",TECH CHARACTER ANIM,Undergraduate,13,12,92.3,8.5,4.73,4.25,4.67,4.75,4.75,4.67,4.75,4.75,4.67
2026,Spring, College of Fine Arts,ART,60223,A,"PAETZ, RAYMOND",PHYSICAL COMPUTING,Undergraduate,16,9,56.3,8.67,4.44,4.44,4.44,4.56,4.44,4.22,4.78,4.33,4.44
2026,Spring, College of Fine Arts,ART,60230,A,"SONTAG, Steven",DIGITAL FABRICATION,Undergraduate,12,6,50,11,4.83,4.5,4.33,4,4,4,4.67,4.33,4.5
2026,Spring, College of Fine Arts,ART,60234,A,"SEKINO-BOVE, YOKO",INTERMED CERAMICS,Undergraduate,14,6,42.9,14,5,5,5,4.67,4.83,5,5,5,4.83
2026,Spring, College of Fine Arts,ART,60238,B,"STARBUCK, RACHAEL",INT: MOLD MAKING,Undergraduate,10,8,80,8,4.88,5,4.88,4.75,4.63,4.88,5,4.75,4.88
2026,Spring, College of Fine Arts,ART,60238,A,"STARBUCK, RACHAEL",INT: MOLD MAKING,Undergraduate,9,8,88.9,9.5,5,5,4.88,4.88,4.88,5,5,5,5
2026,Spring, College of Fine Arts,ART,60241,A,"GRUZSKA, JAMIE",BL & WHT PHOTOGHY II,Undergraduate,2,1,50,11,5,5,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ART,60247,A,"BOYLE, JAMIE",INTRO TO WEAVING,Undergraduate,10,6,60,6.5,5,4.5,4.83,4.83,5,5,5,5,5
2026,Spring, College of Fine Arts,ART,60248,A,"PETRUZZI, JOHN",INT WATERCOLOR,Undergraduate,13,6,46.2,6,5,5,5,5,4.83,5,5,5,5
2026,Spring, College of Fine Arts,ART,60250,A,"MULLINS, PAUL",INTERMED: PAINTING,Undergraduate,11,3,27.3,8,4.67,4,4.33,3.67,3.67,3.67,4.33,4.33,4
2026,Spring, College of Fine Arts,ART,60258,A,"TREMONTE, MARY",SCREENPRINT,Undergraduate,15,8,53.3,12.63,4.88,4.63,4.63,4.5,4.63,4.75,4.88,4.75,4.75
2026,Spring, College of Fine Arts,ART,60345,A,"BECK, KIMBERLY",WALKING AND WANDERIN,Undergraduate,8,2,25,6.5,5,4.5,4.5,4.5,4.5,4.5,5,5,4.5
2026,Spring, College of Fine Arts,ART,60348,A,"DEPASQUALE, PETER",CREATIVE MARKETPLACE,Undergraduate,14,11,78.6,3.91,4.27,4.36,4.27,3.36,4.09,4.18,4.55,3.73,3.45
2026,Spring, College of Fine Arts,ART,60352,A,"KIM, JONGWOO",CS EPIC ADVENTURE,Undergraduate,13,3,23.1,4,4.67,4,4.33,5,4.67,4.67,5,4.33,4.33
2026,Spring, College of Fine Arts,ART,60354,A,"KIM, JONGWOO",HISTORY OF TOMORROW,Undergraduate,8,5,62.5,6.2,5,4.8,4.8,4.8,4.8,4.8,5,4.8,4.8
2026,Spring, College of Fine Arts,ART,60378,A,"SILVER, SUZIE",CS: SCIENCE FICTION,Undergraduate,14,6,42.9,6,4.33,4.17,4.17,4.5,4.5,4.33,4.33,4.33,4.5
2026,Spring, College of Fine Arts,ART,60402,A,"STARBUCK, RACHAEL",SENIOR STUDIO,Undergraduate,52,10,19.2,8.9,4.3,4.4,4.33,4.5,4.22,4.22,4.6,4.3,4.1
2026,Spring, College of Fine Arts,ART,60402,A,"PEDERCINI, PAOLO",SENIOR STUDIO,Undergraduate,52,10,19.2,8.9,3.9,4.11,4,3.6,4,4,4.2,3.9,3.9
2026,Spring, College of Fine Arts,ART,60402,A,"RAY, SHARMISTHA",SENIOR STUDIO,Undergraduate,52,10,19.2,8.9,3.7,3.56,3.67,3.6,3.33,3.7,3.8,3.5,3.9
2026,Spring, College of Fine Arts,ART,60406,A,"WOLFE, JAMIE",ADV ETB: ANIM SHORT,Undergraduate,13,8,61.5,12.88,5,4.88,4.88,4.88,4.88,4.88,5,4.88,4.88
2026,Spring, College of Fine Arts,ART,60407,A,"HSIEH, ANNIE HUI-HSIN",EXPERIMNT SND SYNTH,Undergraduate,8,3,37.5,6,3.67,3,3.33,3.67,3.67,3.33,4.33,3.67,3.67
2026,Spring, College of Fine Arts,ART,60412,A,"LEVIN, GOLAN",ADV CREATIVE CODE,Undergraduate,15,8,53.3,9.88,4.88,4.63,4.63,4.88,4.75,4.63,4.88,4.75,4.63
2026,Spring, College of Fine Arts,ART,60418,A,"PEDERCINI, PAOLO",ETB: GAME STUDIO,Undergraduate,13,4,30.8,11.25,5,4.75,4.25,4.75,4.5,4.5,5,4.25,4.5
2026,Spring, College of Fine Arts,ART,60430,A,"TOURE, MARVIN",ADV SIS: OPN SCULPT,Undergraduate,7,3,42.9,10,4.67,4.33,4.33,4.67,4.33,4.33,4.33,4.67,4.67
2026,Spring, College of Fine Arts,ART,60432,A,"RANSOM, BRITT",ADV SIS: SPECIAL TOP,Undergraduate,7,4,57.1,9.5,5,5,5,5,4.75,5,5,5,5
2026,Spring, College of Fine Arts,ART,60434,A,"TANCRED, SARAH",ADV CERAMICS,Undergraduate,13,6,46.2,9.5,4.67,4.67,4.67,4.67,4.5,4.5,4.83,4.67,4.67
2026,Spring, College of Fine Arts,ART,60442,A,"HARRISON, REBECCA",SOFT SCULPTURE,Undergraduate,9,7,77.8,10.57,5,4.14,4.71,4.86,5,4.86,5,4.86,4.71
2026,Spring, College of Fine Arts,ART,60453,A,"HENDERSON, RANEE",ADV DP3 OPEN PAINT,Undergraduate,11,1,9.1,11,5,3,4,5,5,4,5,5,5
2026,Spring, College of Fine Arts,ART,60455,A,"LEMON, ALLISON",ADV EXPAND DRAWING,Undergraduate,15,2,13.3,8,4,5,4.5,4.5,4.5,4.5,4.5,4.5,4
2026,Spring, College of Fine Arts,ART,60460,A,"BECK, KIMBERLY","PRINT, DRAW, PHOTO",Undergraduate,6,2,33.3,6.5,4,2.5,3,4,3,3.5,4,3.5,3.5
2026,Spring, College of Fine Arts,ART,60464,A,"PENA, JOHN",COMICS WORKSHOP,Undergraduate,14,7,50,12.43,5,5,5,5,5,5,5,5,4.86
2026,Spring, College of Fine Arts,ART,60478,A,"WILLIAMS, London",ADV FIGURE PAINTING,Undergraduate,15,3,20,6,4.33,3.67,4.33,3.33,4.33,3.33,4,4,4.33
2026,Spring, College of Fine Arts,ART,60499,C,"SEKINO-BOVE, YOKO",STDIO INDEPNDNT STDY,Undergraduate,2,2,100,14,5,5,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ART,60499,I,"PELL, RICHARD",STDIO INDEPNDNT STDY,Undergraduate,2,1,50,11,5,5,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ART,60499,I,"RANSOM, BRITT",STDIO INDEPNDNT STDY,Undergraduate,2,1,50,11,5,5,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ART,60499,G,"STARBUCK, RACHAEL",STDIO INDEPNDNT STDY,Undergraduate,2,0,0,,,,,,,,,,
2026,Spring, College of Fine Arts,ART,60711,A,"DUNN, ANDREW",MFA THESIS WRITING,Graduate,5,1,20,14,5,5,5,5,5,5,5,5,5
2026,Spring, College of Fine Arts,ART,60712,A,"LEVIN, GOLAN",ADV CREATIVE CODE,Graduate,3,3,100,12,5,4.33,4.33,5,4.67,4.67,5,5,5
2026,Spring, College of Fine Arts,ART,60791,A,"RAY, SHARMISTHA",MFA INTEGRATIVE SEM,Graduate,14,3,21.4,9,4.67,4.33,4.67,4.67,4.33,4.67,5,4.67,4.67
2026,Spring, Carnegie Institute of Technology,BMD,42101,A,"BIERYLA, KATIE",INTRODUCTION BIOMED,Undergraduate,94,46,48.9,5.39,3.57,3.89,3.69,3.44,3.8,3.45,3.98,3.5,3.32
2026,Spring, Carnegie Institute of Technology,BMD,42201,A,"ZAPANTA, CONRAD",PRO ISSUES IN BIOMED,Undergraduate,51,31,60.8,2.19,4.81,4.84,4.77,4.55,4.84,4.84,4.87,4.87,4.71
2026,Spring, Carnegie Institute of Technology,BMD,42202,A,"CAMPBELL, PHIL",PHYSIOLOGY,Undergraduate,61,32,52.5,7.63,4.59,4.59,4.63,4.34,4.81,4.66,4.84,4.69,4.55
2026,Spring, Carnegie Institute of Technology,BMD,42203,B,"REN, CHARLIE",BIOMED ENG LAB,Undergraduate,17,9,52.9,8.33,4.33,4.22,4.44,3.89,4.33,4.44,4.56,4.33,4.33
2026,Spring, Carnegie Institute of Technology,BMD,42203,A,"REN, CHARLIE",BIOMED ENG LAB,Undergraduate,16,8,50,6.5,3.88,3.88,4,3.5,4.13,4.13,4,4,4
2026,Spring, Carnegie Institute of Technology,BMD,42302,A,"WOOD, SOSSENA",BIOMED EN SY MD ANLY,Undergraduate,17,12,70.6,6.25,4.33,4.33,4.33,4.08,3.92,3.67,4.83,3.92,3.83
2026,Spring, Carnegie Institute of Technology,BMD,42402,A,"BIERYLA, KATIE",BME DESIGN PROJECT,Undergraduate,64,36,56.3,8.19,4.19,4.08,4.19,4.25,4.11,3.97,4.19,4.08,4
2026,Spring, Carnegie Institute of Technology,BMD,42433,A,"KELLY, SHAWN",NEURAL TECH: S & S,Undergraduate,2,1,50,5,3,3,3,3,4,3,3,3,3
2026,Spring, Carnegie Institute of Technology,BMD,42611,A,"ABBOTT, ROSALYN",BIOMTERL,Graduate,27,16,59.3,6.5,4.69,4.69,4.81,4.56,4.88,4.88,5,4.81,4.81
2026,Spring, Carnegie Institute of Technology,BMD,42613,A,"FEINBERG, ADAM",POLY BIOMAT,Graduate,11,3,27.3,9,4.33,4.33,4.33,3.67,4.33,4.33,4.67,4.33,4.33
2026,Spring, Carnegie Institute of Technology,BMD,42617,A,"PALCHESKO, RACHELLE",BIOFAB & BIOPRINT,Graduate,24,12,50,7.25,4.92,4.92,4.92,4.92,4.92,5,5,5,5
2026,Spring, Carnegie Institute of Technology,BMD,42617,B,"PALCHESKO, RACHELLE",BIOFAB & BIOPRINT,Graduate,23,10,43.5,7.4,5,4.8,4.9,4.8,5,4.9,5,5,4.9
2026,Spring, Carnegie Institute of Technology,BMD,42624,A,"SHEA, SUSAN",BIOLGL TRNSP DRG DLV,Graduate,19,13,68.4,7.77,4.77,4.46,4.31,4.31,4.54,4.08,4.92,4.46,4.23
2026,Spring, Carnegie Institute of Technology,BMD,42625,A,"CHENG, BOYLE",SURG FOR ENG,Graduate,44,19,43.2,5.16,4.53,3.95,4.37,4,4.63,4.47,4.58,4.42,4.63
2026,Spring, Carnegie Institute of Technology,BMD,42632,A,"YU, BYRON",NEURAL SIGNAL PROC,Graduate,32,26,81.3,9.54,4.88,4.96,4.85,4.69,4.85,4.85,4.96,4.85,4.73
2026,Spring, Carnegie Institute of Technology,BMD,42648,A,"SZAFRON, JASON",CARDIO MECH,Graduate,20,13,65,12.23,4.92,4.77,4.69,4.38,4.85,4.92,5,4.85,4.77
2026,Spring, Carnegie Institute of Technology,BMD,42650,A,"KAINERSTORFER, JANA",INTRO TO BIOMED IMAG,Graduate,19,11,57.9,8.55,4.82,4.73,4.55,4.45,4.82,4.64,5,4.64,4.64
2026,Spring, Carnegie Institute of Technology,BMD,42652,A,"CHAMANZAR, MAYSAM",NANO-BIO-PHOTONCS,Graduate,8,5,62.5,9.2,4.6,4.6,4.6,4.4,4.8,4.8,4.8,4.8,4.8
2026,Spring, Carnegie Institute of Technology,BMD,42655,A,"CHALACHEVA, PATJANAPORN",BIOSTAT,Graduate,24,12,50,10.33,4.92,4.83,4.83,4.83,4.83,4.83,4.67,4.67,4.75
2026,Spring, Carnegie Institute of Technology,BMD,42657,A,"CHALACHEVA, PATJANAPORN",PROJ IN BIOMED AI,Graduate,21,14,66.7,10.14,4.85,4.77,4.85,4.77,4.77,4.77,4.77,4.77,4.69
2026,Spring, Carnegie Institute of Technology,BMD,42666,A,"HE, BIN",NEURO PRACT,Graduate,12,7,58.3,9.29,5,5,5,5,5,5,5,5,5
2026,Spring, Carnegie Institute of Technology,BMD,42678,A,"FAULK, DENVER",MED DEV INNOV REALIZ,Graduate,38,21,55.3,8.71,4.62,4.71,4.81,4.67,4.86,4.76,5,4.76,4.81
2026,Spring, Carnegie Institute of Technology,BMD,42695,A,"CAMPBELL, PHIL",ST:ENGR PROTEIN THER,Graduate,35,20,57.1,7.4,4.8,4.7,4.85,4.35,4.95,5,5,4.8,4.65
2026,Spring, Carnegie Institute of Technology,BMD,42696,A,"HALILAJ, ENI",ST: WRB HLTH TECH,Graduate,15,15,100,11.8,4.67,4.53,4.6,4.67,4.73,4.33,4.93,4.47,4.6
2026,Spring, Carnegie Institute of Technology,BMD,42697,A,"MOORE, AXEL",ST: ORTHO TISS MECH,Graduate,10,10,100,12,4.8,4.6,4.9,4.5,4.7,4.9,4.9,4.8,4.6
2026,Spring, Carnegie Institute of Technology,BMD,42698,A,"WASHBURN, NEWELL",ST: ML EXPT BME RES,Graduate,32,19,59.4,8.95,4.63,4.37,4.42,4.42,4.58,4.32,4.95,4.26,4.11
2026,Spring, Carnegie Institute of Technology,BMD,42699,A,"GROVER, PULKIT",ST: DAT DRV AI CONT,Graduate,2,1,50,11,5,5,5,5,5,5,5,5,5
2026,Spring, Carnegie Institute of Technology,BMD,42733,A,"KELLY, SHAWN",NEURAL TECH: S & S,Graduate,6,4,66.7,8,4.75,4.75,4.75,4.75,4.5,4.5,4.75,4.75,4.75
2026,Spring, Carnegie Institute of Technology,BMD,42781,A,"ZAPANTA, CONRAD",PRO ISSUES IN BIOMED,Graduate,6,2,33.3,5,5,5,5,5,5,5,5,5,5
2026,Spring, Carnegie Institute of Technology,BMD,42782,A,"WOOD, SOSSENA",BIOMED EN SY MD ANLY,Graduate,2,2,100,12.5,5,5,5,5,5,5,5,5,5
2026,Spring, Carnegie Institute of Technology,BMD,42887,A,"PALCHESKO, RACHELLE",BIOFAB & BIOPRINT,Graduate,11,1,9.1,5,5,5,5,5,5,5,5,5,5
2026,Spring, Carnegie Institute of Technology,BMD,42894,B,"MCCANN, Laura",TECH COMM MANUSCRIPT,Graduate,15,12,80,8.55,5,5,5,4.83,5,5,5,5,4.91
2026,Spring, Mellon College of Science,BSC,03117,1,"DOONAN, LYNLEY",DISCOVERY IN BIO SCI,Undergraduate,18,10,55.6,5.6,4.8,4.6,4.8,4.5,4.6,4.6,4.7,4.6,4.9
2026,Spring, Mellon College of Science,BSC,03117,1,"Willard, Amanda",DISCOVERY IN BIO SCI,Undergraduate,18,10,55.6,5.67,4.78,4.44,4.67,4.56,4.56,4.89,5,4.56,4.78
2026,Spring, Mellon College of Science,BSC,03118,14,"MCGUIER, NATALIE",BEER: YEAST PERSPECT,Undergraduate,11,5,45.5,6.8,4.6,4.4,4.2,4.2,4.2,4.2,4.4,4.4,4.2
2026,Spring, Mellon College of Science,BSC,03120,A4,"WONG-NOONAN, STEPHANIE",BIO FOR LIFE MINI,Undergraduate,12,6,50,4.5,4.83,4.67,4.67,4.83,4.83,4.83,4.83,4.83,4.83
2026,Spring, Mellon College of Science,BSC,03120,A4,"MINDEN, JONATHAN",BIO FOR LIFE MINI,Undergraduate,12,6,50,4.5,4.83,4.67,4.67,4.83,4.83,4.83,4.83,4.83,4.83
2026,Spring, Mellon College of Science,BSC,03121,B,"WONG-NOONAN, STEPHANIE",MODERN BIOLOGY,Undergraduate,116,50,43.1,7.19,4.38,4.27,4.22,3.84,4.31,4.1,4.51,4.1,3.92
2026,Spring, Mellon College of Science,BSC,03121,B,"WISNIEWSKI, BRETT",MODERN BIOLOGY,Undergraduate,116,50,43.1,7.04,4.32,4.32,4.32,3.88,4.26,4.22,4.54,4.1,3.96
2026,Spring, Mellon College of Science,BSC,03124,1,"WISNIEWSKI, BRETT",MODERN BIOLOGY LAB,Undergraduate,18,6,33.3,9,4.5,4.67,4.67,4.33,4.67,4.67,4.5,4.33,4.33
2026,Spring, Mellon College of Science,BSC,03124,1,"LAPERUTA, AMBER",MODERN BIOLOGY LAB,Undergraduate,18,6,33.3,8,4.67,3.83,4,4.33,4.33,4.33,4.33,4.17,4.33
2026,Spring, Mellon College of Science,BSC,03133,A,"BRASIER, DJ",NEURO OF DISEASE,Undergraduate,95,84,88.4,5.54,4.57,4.61,4.48,4.46,4.46,4.4,4.58,4.39,4.37
2026,Spring, Mellon College of Science,BSC,03161,A,"BARTH, ALISON",MOLECULES TO MIND,Undergraduate,20,9,45,7.33,4.44,3.44,3.78,3.78,4.44,4,4.11,4.22,3.78
2026,Spring, Mellon College of Science,BSC,03206,A,"REN, CHARLIE",BIOMED ENG LAB,Undergraduate,6,3,50,7,4.33,4.33,4.33,4.33,4.33,4.33,4.67,4.33,4.33
2026,Spring, Mellon College of Science,BSC,03206,B,"REN, CHARLIE",BIOMED ENG LAB,Undergraduate,4,3,75,7,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67
2026,Spring, Mellon College of Science,BSC,03221,1,"KUANG, ZHENG",QUANT GENETICS,Undergraduate,15,5,33.3,5.6,4.2,3.8,4,3.8,4.2,3.8,4.6,3.4,3.6
2026,Spring, Mellon College of Science,BSC,03231,1,"RULE, GORDON",HONORS BIOCHEMISTRY,Undergraduate,63,22,34.9,9.23,4.86,4.95,4.86,4.45,4.77,4.73,4.95,4.77,4.64
2026,Spring, Mellon College of Science,BSC,03232,1,"LEE, CHRISTINA",BIOCHEMISTRY I,Undergraduate,45,19,42.2,7.53,4.47,4.42,4.26,4.05,4.63,4.32,4.84,4.32,4.21
2026,Spring, Mellon College of Science,BSC,03344,1,"DOONAN, CARRIE",EXPERMNTL BIOCHEMTRY,Undergraduate,29,14,48.3,13.86,5,4.43,4.86,4.64,4.86,4.86,4.86,4.86,4.64
2026,Spring, Mellon College of Science,BSC,03345,1,"DRILL, EMILY",EXPER CEL DEV BIOLGY,Undergraduate,18,10,55.6,15.3,4.89,4.78,4.89,4.67,4.78,4.89,4.89,4.89,4.78
2026,Spring, Mellon College of Science,BSC,03350,A,"ETTENSOHN, CHARLES",DEVELOPMNTL BIOLOGY,Undergraduate,22,12,54.5,9,4.92,4.08,4.42,3.83,4.75,4.67,4.75,4.5,4.42
2026,Spring, Mellon College of Science,BSC,03363,A,"YTTRI, ERIC",SYSTEMS NEUROSCIENCE,Undergraduate,54,48,88.9,7.96,4.54,4.42,4.52,4.13,4.67,4.27,4.79,4.29,4.31
2026,Spring, Mellon College of Science,BSC,03366,A,"HONG, KATE",NEUROPHARMACOLOGY,Undergraduate,15,14,93.3,6.71,4.71,4.86,4.71,4.43,4.71,4.79,5,4.79,4.71
2026,Spring, Mellon College of Science,BSC,03390,A,"RULE, GORDON",MOLECULAR CELL IMMUN,Undergraduate,22,11,50,6.36,4.91,4.45,4.73,4.36,4.82,4.91,5,4.73,4.82
2026,Spring, Mellon College of Science,BSC,03390,A,"CAI, EN",MOLECULAR CELL IMMUN,Undergraduate,22,11,50,6.64,4.45,4.18,4.55,4.18,4.27,4.09,5,4.18,4.73
2026,Spring, Mellon College of Science,BSC,03435,A,"ZHAO, YONGXIN",CANCER BIOLOGY,Undergraduate,15,13,86.7,5.46,4.62,4.23,4.46,4.23,4.62,4.62,4.77,4.46,4.54
2026,Spring, Mellon College of Science,BSC,03621,1,"KUANG, ZHENG",ADV. QUANT. GENETICS,Graduate,41,20,48.8,10.55,4.3,4.32,3.94,4.28,4.28,4.11,4.89,4.17,3.78
2026,Spring, Mellon College of Science,BSC,03701,A3,"MCMANUS, JOEL",PRACTICL COMPUTING,Graduate,10,2,20,6.5,5,5,5,5,5,5,5,5,5
2026,Spring, Mellon College of Science,BSC,03713,A4,"KAPLOW, IRENE",BIOINFMTCS DATA PRAC,Graduate,33,17,51.5,10,4.59,4.71,4.59,4.59,4.76,4.47,4.71,4.63,4.47
2026,Spring, Mellon College of Science,BSC,03728,A3,"WONG-NOONAN, STEPHANIE",GENOME EDIT BIOTECH,Graduate,14,8,57.1,5.75,5,4.88,4.88,4.63,4.88,4.88,5,4.88,4.75
2026,Spring, Mellon College of Science,BSC,03729,A4,"MINDEN, JONATHAN",PROTEIN DRUG DEVELOP,Graduate,19,3,15.8,6,5,5,5,5,5,5,5,5,5
2026,Spring, Mellon College of Science,BSC,03730,A,"BRIDGES, DREW",ADVANCED GENETICS,Graduate,14,12,85.7,7.5,4.83,4.58,4.83,4.58,4.75,4.83,4.92,4.75,4.83
2026,Spring, Mellon College of Science,BSC,03730,A,"MCMANUS, JOEL",ADVANCED GENETICS,Graduate,14,12,85.7,7.75,4.25,3.83,4.17,3.58,4.42,4.42,4.58,4.17,4.33
2026,Spring, Mellon College of Science,BSC,03730,A,"WOOLFORD, JOHN",ADVANCED GENETICS,Graduate,14,12,85.7,7.75,5,4.83,4.92,4.92,5,5,5,5,4.92
2026,Spring, Mellon College of Science,BSC,03737,A3,"ZHAO, YONGXIN",BIOSENSORS,Graduate,16,14,87.5,6.07,4.57,4.64,4.71,4.5,4.71,4.5,4.93,4.5,4.36
